INCIDENT_TYPE,HUNDRED_BLOCK,MONTH,YEAR,FILE_NUMBER
Theft from Motor Vehicle,13100 108TH AVE,9,2019,19-139867
Theft from Motor Vehicle,13900 102ND AVE,9,2019,19-140063
Theft from Motor Vehicle,107A AVE / 132ND ST,9,2019,19-140216
Theft from Motor Vehicle,12800 105A AVE,9,2019,19-140395
Theft from Motor Vehicle,10000 133RD ST,9,2019,19-140420
Theft from Motor Vehicle,13900 100TH AVE,9,2019,19-140452
Theft from Motor Vehicle,12500 GROVE CRES,9,2019,19-140489
Theft from Motor Vehicle,10000 129A ST,9,2019,19-140510
Theft from Motor Vehicle,13600 96TH AVE,9,2019,19-800144
Theft from Motor Vehicle,10200 133RD ST,9,2019,19-140564
Theft from Motor Vehicle,13600 102ND AVE,9,2019,19-140580
Theft from Motor Vehicle,12500 110TH AVE,9,2019,19-140737
Theft from Motor Vehicle,10100 UNIVERSITY DR,9,2019,19-141008
Theft from Motor Vehicle,GRACE RD / 103A AVE,9,2019,19-141032
Theft from Motor Vehicle,11500 128TH ST,9,2019,19-141099
Theft from Motor Vehicle,10500 132ND ST,9,2019,19-141171
Theft from Motor Vehicle,10000 129A ST,9,2019,19-141246
Theft from Motor Vehicle,11500 132A ST,9,2019,19-141290
Theft from Motor Vehicle,12900 107A AVE,9,2019,19-141677
Theft from Motor Vehicle,12900 108TH AVE,9,2019,19-141747
Theft from Motor Vehicle,133RD ST / 104TH AVE,9,2019,19-141754
Theft from Motor Vehicle,10100 128A ST,9,2019,19-142008
Theft from Motor Vehicle,13500 102ND AVE,9,2019,19-142152
Theft from Motor Vehicle,12600 113A AVE,9,2019,19-142282
Theft from Motor Vehicle,13300 104TH AVE,9,2019,19-142292
Theft from Motor Vehicle,12700 112B AVE,9,2019,19-142302
Theft from Motor Vehicle,10100 KING GEORGE BLVD,9,2019,19-142390
Theft from Motor Vehicle,10000 WHALLEY BLVD,9,2019,19-142418
Theft from Motor Vehicle,12500 92ND AVE,9,2019,19-142469
Theft from Motor Vehicle,13500 BLOCK 102ND AVE,9,2019,19-142565
Theft from Motor Vehicle,12500 110TH AVE,9,2019,19-142640
Theft from Motor Vehicle,12800 CARLUKE CRES,9,2019,19-142850
Theft from Motor Vehicle,14000 91ST AVE,9,2019,19-142909
Theft from Motor Vehicle,12500 113TH AVE,9,2019,19-142926
Theft from Motor Vehicle,9800 134TH ST,9,2019,19-142934
Theft from Motor Vehicle,10600 138A ST,9,2019,19-142974
Theft from Motor Vehicle,9500 132ND ST,9,2019,19-142979
Theft from Motor Vehicle,10100 KING GEORGE BLVD,9,2019,19-142982
Theft from Motor Vehicle,13500 102ND AVE,9,2019,19-143107
Theft from Motor Vehicle,12300 INDUSTRIAL RD,9,2019,19-143143
Theft from Motor Vehicle,9700 116TH ST,9,2019,19-143209
Theft from Motor Vehicle,10800 UNIVERSITY DR,9,2019,19-143364
Theft from Motor Vehicle,12500 102ND AVE,9,2019,19-143367
Theft from Motor Vehicle,10500 BLOCK UNIVERSITY DR,9,2019,19-143397
Theft from Motor Vehicle,13100 111TH AVE,9,2019,19-143431
Theft from Motor Vehicle,12700 113B AVE,9,2019,19-143437
Theft from Motor Vehicle,13000 106TH AVE,9,2019,19-143534
Theft from Motor Vehicle,10500 140TH ST,9,2019,19-143553
Theft from Motor Vehicle,UNIVERSITY DR / 105TH AVE,9,2019,19-143648
Theft from Motor Vehicle,12500 110TH AVE,9,2019,19-143660
Theft from Motor Vehicle,13500 HILTON RD,9,2019,19-143733
Theft from Motor Vehicle,9300 127A ST,9,2019,19-143915
Theft from Motor Vehicle,10600 CITY PKWY,7,2019,19-143936
Theft from Motor Vehicle,10500 140TH ST,9,2019,19-143999
Theft from Motor Vehicle,13300 104TH AVE,9,2019,19-144019
Theft from Motor Vehicle,10100 KING GEORGE BLVD,9,2019,19-144050
Theft from Motor Vehicle,10500 140TH ST,9,2019,19-144166
Theft from Motor Vehicle,11100 124TH ST,9,2019,19-144225
Theft from Motor Vehicle,10600 124TH ST,9,2019,19-144227
Theft from Motor Vehicle,10500 WHALLEY BLVD,9,2019,19-144255
Theft from Motor Vehicle,13500 96TH AVE,9,2019,19-144681
Theft from Motor Vehicle,9300 140TH ST,9,2019,19-144771
Theft from Motor Vehicle,96B AVE / 128TH ST,9,2019,19-144793
Theft from Motor Vehicle,12800 110TH AVE,9,2019,19-144963
Theft from Motor Vehicle,12100 97TH AVE,9,2019,19-145082
Theft from Motor Vehicle,13800 101ST AVE,9,2019,19-145104
Theft from Motor Vehicle,13300 CENTRAL AVE,9,2019,19-145115
Theft from Motor Vehicle,11600 130TH ST,9,2019,19-145156
Theft from Motor Vehicle,10700 133RD ST,9,2019,19-145185
Theft from Motor Vehicle,CITY PKWY / GATEWAY DR,9,2019,19-145381
Theft from Motor Vehicle,12200 98A AVE,9,2019,19-145386
Theft from Motor Vehicle,13800 BRENTWOOD CRES,9,2019,19-145608
Theft from Motor Vehicle,12100 94TH AVE,9,2019,19-145691
Theft from Motor Vehicle,9500 127TH ST,9,2019,19-145705
Theft from Motor Vehicle,10600 125B ST,9,2019,19-145703
Theft from Motor Vehicle,9400 126TH ST,9,2019,19-146226
Theft from Motor Vehicle,12900 106TH AVE,9,2019,19-146260
Theft from Motor Vehicle,13700 111TH AVE,8,2019,19-146276
Theft from Motor Vehicle,9900 123A ST,9,2019,19-146324
Theft from Motor Vehicle,13400 102ND AVE,9,2019,19-146345
Theft from Motor Vehicle,10800 125TH ST,9,2019,19-146354
Theft from Motor Vehicle,13200 100TH AVE,9,2019,19-146760
Theft from Motor Vehicle,13800 SELKIRK DR,9,2019,19-146798
Theft from Motor Vehicle,12800 CARLUKE CRES,9,2019,19-146840
Theft from Motor Vehicle,8900 130B ST,9,2019,19-146906
Theft from Motor Vehicle,9900 132A ST,9,2019,19-146945
Theft from Motor Vehicle,10100 127TH ST,9,2019,19-147028
Theft from Motor Vehicle,10600 KING GEORGE BLVD,9,2019,19-147095
Theft from Motor Vehicle,13800 HANSEN RD,9,2019,19-147204
Theft from Motor Vehicle,13800 CENTRAL AVE,9,2019,19-147240
Theft from Motor Vehicle,12700 113A AVE,9,2019,19-147267
Theft from Motor Vehicle,12800 115A AVE,9,2019,19-147348
Theft from Motor Vehicle,13800 104TH AVE,9,2019,19-147365
Theft from Motor Vehicle,10300 KING GEORGE BLVD,9,2019,19-147426
Theft from Motor Vehicle,10500 KING GEORGE BLVD,9,2019,19-147445
Theft from Motor Vehicle,11200 132ND ST,9,2019,19-147473
Theft from Motor Vehicle,10300 KING GEORGE BLVD,9,2019,19-147574
Theft from Motor Vehicle,9500 127TH ST,4,2019,19-147598
Theft from Motor Vehicle,8800 128TH ST,9,2019,19-147611
Theft from Motor Vehicle,PATTULLO PL / SCOTT RD,9,2019,19-147618
Theft from Motor Vehicle,13100 109TH AVE,9,2019,19-147660
Theft from Motor Vehicle,138A ST / 100TH AVE,9,2019,19-147693
Theft from Motor Vehicle,12800 106TH AVE,9,2019,19-147723
Theft from Motor Vehicle,12800 106TH AVE,9,2019,19-147725
Theft from Motor Vehicle,13800 LAUREL DR,9,2019,19-147881
Theft from Motor Vehicle,10600 KING GEORGE BLVD,9,2019,19-147885
Theft from Motor Vehicle,12300 KING GEORGE BLVD,9,2019,19-147907
Theft from Motor Vehicle,9500 126TH ST,9,2019,19-147990
Theft from Motor Vehicle,10700 TIMBERLAND RD,9,2019,19-148013
Theft from Motor Vehicle,13300 CENTRAL AVE,9,2019,19-148136
Theft from Motor Vehicle,12500 110TH AVE,9,2019,19-148149
Theft from Motor Vehicle,12500 110TH AVE,9,2019,19-148218
Theft from Motor Vehicle,10700 139TH ST,9,2019,19-148419
Theft from Motor Vehicle,13900 100TH AVE,9,2019,19-148541
Theft from Motor Vehicle,10000 123A ST,9,2019,19-148937
Theft from Motor Vehicle,103A AVE / UNIVERSITY DR,9,2019,19-149228
Theft from Motor Vehicle,9600 125TH ST,9,2019,19-149323
Theft from Motor Vehicle,11200 132ND ST,9,2019,19-149330
Theft from Motor Vehicle,10200 CITY PKWY,9,2019,19-149444
Theft from Motor Vehicle,12500 110TH AVE,9,2019,19-149511
Theft from Motor Vehicle,13100 100A AVE,8,2019,19-149611
Theft from Motor Vehicle,13300 SUTTON PL,9,2019,19-149717
Theft from Motor Vehicle,13300 KING GEORGE BLVD,9,2019,19-149772
Theft from Motor Vehicle,9400 WALLACE CRES,9,2019,19-150237
Theft from Motor Vehicle,9000 123A ST,9,2019,19-150266
Theft from Motor Vehicle,13300 104TH AVE,9,2019,19-150768
Theft from Motor Vehicle,13700 BENTLEY RD,9,2019,19-151564
Theft from Motor Vehicle,13400 96TH AVE,9,2019,19-152214
Theft from Motor Vehicle,10500 138TH ST,9,2019,19-152679
Theft from Motor Vehicle,13800 LAUREL DR,9,2019,19-800127
Theft from Motor Vehicle,10200 133RD ST,9,2019,19-140492
Theft from Motor Vehicle,12300 KING GEORGE BLVD,9,2019,19-144098
Theft from Motor Vehicle,14700 104TH AVE,1,2019,19-2758
Theft from Motor Vehicle,16600 108TH AVE,3,2019,19-57789
Theft from Motor Vehicle,9200 148A ST,4,2019,19-57923
Theft from Motor Vehicle,8600 144TH ST,4,2019,19-59253
Theft from Motor Vehicle,9800 168TH ST,5,2019,19-64323
Theft from Motor Vehicle,8900 160A ST,5,2019,19-65789
Theft from Motor Vehicle,159TH ST / 105A AVE,5,2019,19-66524
Theft from Motor Vehicle,156TH ST / 105A AVE,5,2019,19-69602
Theft from Motor Vehicle,15800 96TH AVE,5,2019,19-70503
Theft from Motor Vehicle,14200 KINDERSLEY DR,5,2019,19-71716
Theft from Motor Vehicle,11000 141B ST,5,2019,19-75722
Theft from Motor Vehicle,10600 141ST ST,5,2019,19-76135
Theft from Motor Vehicle,15800 80TH AVE,6,2019,19-81607
Theft from Motor Vehicle,11200 156A ST,6,2019,19-81663
Theft from Motor Vehicle,10300 152ND ST,6,2019,19-86030
Theft from Motor Vehicle,11200 153RD ST,6,2019,19-87028
Theft from Motor Vehicle,11100 156A ST,6,2019,19-90610
Theft from Motor Vehicle,11100 156TH ST,6,2019,19-90770
Theft from Motor Vehicle,10500 168TH ST,7,2019,19-99425
Theft from Motor Vehicle,8500 164TH ST,6,2019,19-99537
Theft from Motor Vehicle,15700 96TH AVE,7,2019,19-101639
Theft from Motor Vehicle,14300 103RD AVE,7,2019,19-101752
Theft from Motor Vehicle,105A AVE / 144TH ST,8,2019,19-121391
Theft from Motor Vehicle,10300 152ND ST,8,2019,19-124526
Theft from Motor Vehicle,88TH AVE / 152ND ST,8,2019,19-126373
Theft from Motor Vehicle,14700 106A AVE,8,2019,19-128781
Theft from Motor Vehicle,14800 83A AVE,8,2019,19-129299
Theft from Motor Vehicle,15800 99TH AVE,8,2019,19-129407
Theft from Motor Vehicle,15400 84A AVE,8,2019,19-130388
Theft from Motor Vehicle,14900 80B AVE,8,2019,19-130916
Theft from Motor Vehicle,15800 101A AVE,8,2019,19-132988
Theft from Motor Vehicle,11000 164A ST,8,2019,19-133367
Theft from Motor Vehicle,16300 80TH AVE,8,2019,19-133683
Theft from Motor Vehicle,15000 PHEASANT DR,8,2019,19-133721
Theft from Motor Vehicle,14600 ST ANDREWS DR,8,2019,19-133997
Theft from Motor Vehicle,15000 101ST AVE,8,2019,19-134111
Theft from Motor Vehicle,15800 88TH AVE,8,2019,19-134123
Theft from Motor Vehicle,16200 83RD AVE,8,2019,19-134137
Theft from Motor Vehicle,10400 168TH ST,8,2019,19-134257
Theft from Motor Vehicle,9000 161A ST,9,2019,19-134503
Theft from Motor Vehicle,10700 GUILDFORD DR,9,2019,19-134566
Theft from Motor Vehicle,9700 152B ST,8,2019,19-134619
Theft from Motor Vehicle,15300 GUILDFORD DR,8,2019,19-134677
Theft from Motor Vehicle,10300 152ND ST,9,2019,19-134734
Theft from Motor Vehicle,15400 94TH AVE,9,2019,19-134758
Theft from Motor Vehicle,15700 84A AVE,8,2019,19-134759
Theft from Motor Vehicle,10300 152ND ST,9,2019,19-134861
Theft from Motor Vehicle,10200 149TH ST,9,2019,19-135219
Theft from Motor Vehicle,15000 92A AVE,9,2019,19-135454
Theft from Motor Vehicle,14200 GROSVENOR RD,9,2019,19-135641
Theft from Motor Vehicle,8100 153RD ST,8,2019,19-135832
Theft from Motor Vehicle,100TH AVE / 141ST ST,9,2019,19-136002
Theft from Motor Vehicle,9800 168TH ST,9,2019,19-136099
Theft from Motor Vehicle,15600 112TH AVE,9,2019,19-136297
Theft from Motor Vehicle,15200 85A AVE,9,2019,19-136621
Theft from Motor Vehicle,15600 82A AVE,9,2019,19-136851
Theft from Motor Vehicle,15800 112TH AVE,9,2019,19-136865
Theft from Motor Vehicle,15800 112TH AVE,9,2019,19-136933
Theft from Motor Vehicle,108TH AVE / 157A ST,9,2019,19-137127
Theft from Motor Vehicle,16400 78A AVE,9,2019,19-137327
Theft from Motor Vehicle,16100 80A AVE,9,2019,19-137526
Theft from Motor Vehicle,15800 80TH AVE,9,2019,19-137572
Theft from Motor Vehicle,8200 153RD ST,9,2019,19-137616
Theft from Motor Vehicle,16400 78A AVE,9,2019,19-137723
Theft from Motor Vehicle,16500 80TH AVE,9,2019,19-137774
Theft from Motor Vehicle,15300 82ND AVE,9,2019,19-137790
Theft from Motor Vehicle,8000 156TH ST,9,2019,19-137881
Theft from Motor Vehicle,9300 152ND ST,9,2019,19-137933
Theft from Motor Vehicle,11100 CALEDONIA DR,9,2019,19-138086
Theft from Motor Vehicle,15400 104TH AVE,9,2019,19-138136
Theft from Motor Vehicle,15400 94TH AVE,9,2019,19-138216
Theft from Motor Vehicle,152ND ST / 108TH AVE,9,2019,19-138248
Theft from Motor Vehicle,16600 78TH AVE,8,2019,19-138247
Theft from Motor Vehicle,15500 94TH AVE,9,2019,19-138293
Theft from Motor Vehicle,10800 152ND ST,9,2019,19-138344
Theft from Motor Vehicle,10200 149TH ST,9,2019,19-138472
Theft from Motor Vehicle,10000 152ND ST,9,2019,19-138684
Theft from Motor Vehicle,16200 80TH AVE,9,2019,19-138717
Theft from Motor Vehicle,14200 110TH AVE,9,2019,19-138832
Theft from Motor Vehicle,15200 84TH AVE,9,2019,19-139257
Theft from Motor Vehicle,15500 92A AVE,9,2019,19-139336
Theft from Motor Vehicle,15500 95A AVE,9,2019,19-139496
Theft from Motor Vehicle,8100 156TH ST,9,2019,19-139508
Theft from Motor Vehicle,10000 143RD ST,9,2019,19-800142
Theft from Motor Vehicle,9600 155A ST,9,2019,19-139571
Theft from Motor Vehicle,9700 154TH ST,9,2019,19-139605
Theft from Motor Vehicle,14000 100A AVE,9,2019,19-139736
Theft from Motor Vehicle,14000 100A AVE,9,2019,19-139754
Theft from Motor Vehicle,16100 110TH AVE,9,2019,19-139808
Theft from Motor Vehicle,15600 98TH AVE,9,2019,19-139824
Theft from Motor Vehicle,14900 81A AVE,9,2019,19-139827
Theft from Motor Vehicle,15400 86TH AVE,9,2019,19-139961
Theft from Motor Vehicle,15400 FRASER HWY,9,2019,19-139999
Theft from Motor Vehicle,7700 169A ST,9,2019,19-140382
Theft from Motor Vehicle,15300 GUILDFORD DR,9,2019,19-140401
Theft from Motor Vehicle,11300 SURREY RD,9,2019,19-140475
Theft from Motor Vehicle,10700 150TH ST,9,2019,19-140504
Theft from Motor Vehicle,8000 164A ST,9,2019,19-140608
Theft from Motor Vehicle,15100 105TH AVE,9,2019,19-140609
Theft from Motor Vehicle,10700 150TH ST,9,2019,19-140646
Theft from Motor Vehicle,16300 82ND AVE,9,2019,19-140731
Theft from Motor Vehicle,14800 HOLLY PARK LANE,9,2019,19-140800
Theft from Motor Vehicle,16500 80TH AVE,9,2019,19-140803
Theft from Motor Vehicle,108TH AVE / 148TH ST,9,2019,19-141002
Theft from Motor Vehicle,15200 103A AVE,9,2019,19-141190
Theft from Motor Vehicle,8300 164TH ST,9,2019,19-141253
Theft from Motor Vehicle,8800 151ST ST,9,2019,19-141636
Theft from Motor Vehicle,15500 91ST AVE,9,2019,19-141715
Theft from Motor Vehicle,7800 167A ST,9,2019,19-141725
Theft from Motor Vehicle,82ND AVE / 160TH ST,9,2019,19-141940
Theft from Motor Vehicle,7800 166TH ST,9,2019,19-142051
Theft from Motor Vehicle,9100 159TH ST,9,2019,19-142463
Theft from Motor Vehicle,8800 165TH ST,9,2019,19-142499
Theft from Motor Vehicle,15500 104TH AVE,9,2019,19-143074
Theft from Motor Vehicle,14200 KINDERSLEY DR,9,2019,19-143233
Theft from Motor Vehicle,10500 ARBUTUS WYND,9,2019,19-143386
Theft from Motor Vehicle,9100 160TH ST,9,2019,19-143407
Theft from Motor Vehicle,9000 155A ST,9,2019,19-143438
Theft from Motor Vehicle,10100 152A ST,9,2019,19-143526
Theft from Motor Vehicle,7800 163A ST,9,2019,19-143644
Theft from Motor Vehicle,156TH ST / 102ND AVE,9,2019,19-143748
Theft from Motor Vehicle,15000 95A AVE,9,2019,19-143887
Theft from Motor Vehicle,8700 MILTON DR,9,2019,19-144009
Theft from Motor Vehicle,15200 111A AVE,9,2019,19-144047
Theft from Motor Vehicle,13800 PARK DR,9,2019,19-144066
Theft from Motor Vehicle,15700 99TH AVE,9,2019,19-144507
Theft from Motor Vehicle,8300 164TH ST,9,2019,19-144518
Theft from Motor Vehicle,9500 164TH ST,9,2019,19-144535
Theft from Motor Vehicle,85TH AVE / 160A ST,9,2019,19-144603
Theft from Motor Vehicle,15900 84TH AVE,9,2019,19-144610
Theft from Motor Vehicle,10100 152ND ST,9,2019,19-144873
Theft from Motor Vehicle,8800 159A ST,9,2019,19-145081
Theft from Motor Vehicle,9700 140TH ST,9,2019,19-145121
Theft from Motor Vehicle,9100 150A ST,9,2019,19-145407
Theft from Motor Vehicle,10300 152ND ST,9,2019,19-145456
Theft from Motor Vehicle,9500 160TH ST,9,2019,19-145477
Theft from Motor Vehicle,15900 101ST AVE,9,2019,19-145602
Theft from Motor Vehicle,15700 89A AVE,9,2019,19-145648
Theft from Motor Vehicle,164TH ST / 80TH AVE,9,2019,19-145652
Theft from Motor Vehicle,8200 166TH ST,9,2019,19-145653
Theft from Motor Vehicle,15900 89A AVE,9,2019,19-145680
Theft from Motor Vehicle,16000 103RD AVE,9,2019,19-145771
Theft from Motor Vehicle,7900 166TH ST,9,2019,19-145852
Theft from Motor Vehicle,10600 150TH ST,9,2019,19-145867
Theft from Motor Vehicle,10600 150TH ST,9,2019,19-146731
Theft from Motor Vehicle,8600 167TH ST,9,2019,19-146766
Theft from Motor Vehicle,9000 163RD ST,9,2019,19-146915
Theft from Motor Vehicle,9600 156TH ST,9,2019,19-146996
Theft from Motor Vehicle,8000 163A ST,9,2019,19-147249
Theft from Motor Vehicle,14500 106TH AVE,9,2019,19-147278
Theft from Motor Vehicle,8500 167TH ST,9,2019,19-147299
Theft from Motor Vehicle,9900 151ST ST,9,2019,19-147321
Theft from Motor Vehicle,16300 96TH AVE,9,2019,19-147324
Theft from Motor Vehicle,8400 156B ST,9,2019,19-147343
Theft from Motor Vehicle,15000 98TH AVE,9,2019,19-147417
Theft from Motor Vehicle,159TH ST / 84TH AVE,9,2019,19-147567
Theft from Motor Vehicle,10000 148TH ST,9,2019,19-147821
Theft from Motor Vehicle,15600 91A AVE,9,2019,19-147890
Theft from Motor Vehicle,14000 113TH AVE,9,2019,19-148051
Theft from Motor Vehicle,10600 150TH ST,9,2019,19-148075
Theft from Motor Vehicle,10300 140TH ST,9,2019,19-148343
Theft from Motor Vehicle,9400 163RD ST,9,2019,19-148417
Theft from Motor Vehicle,9000 156TH ST,9,2019,19-148513
Theft from Motor Vehicle,153A ST / 94TH AVE,9,2019,19-148526
Theft from Motor Vehicle,8700 158TH ST,9,2019,19-148713
Theft from Motor Vehicle,151ST ST / 100TH AVE,9,2019,19-148751
Theft from Motor Vehicle,15300 85A AVE,9,2019,19-148814
Theft from Motor Vehicle,10800 142A ST,9,2019,19-148968
Theft from Motor Vehicle,16100 110A AVE,9,2019,19-149056
Theft from Motor Vehicle,14000 PARK DR,9,2019,19-149112
Theft from Motor Vehicle,13800 114TH AVE,9,2019,19-149195
Theft from Motor Vehicle,15900 96TH AVE,9,2019,19-149241
Theft from Motor Vehicle,14400 104TH AVE,9,2019,19-149544
Theft from Motor Vehicle,10400 154A ST,9,2019,19-149728
Theft from Motor Vehicle,14600 84TH AVE,9,2019,19-150286
Theft from Motor Vehicle,14700 108A AVE,9,2019,19-150849
Theft from Motor Vehicle,15400 96A AVE,9,2019,19-151353
Theft from Motor Vehicle,15500 85A AVE,9,2019,19-151425
Theft from Motor Vehicle,14600 96TH AVE,9,2019,19-141388
Theft from Motor Vehicle,16500 FRASER HWY,9,2019,19-148439
Theft from Motor Vehicle,16200 96TH AVE,9,2019,19-149156
Theft from Motor Vehicle,10900 144TH ST,9,2019,19-137401
Theft from Motor Vehicle,14800 61ST AVE,4,2019,19-52737
Theft from Motor Vehicle,7000 MALVERN PL,4,2019,19-55514
Theft from Motor Vehicle,13700 88TH AVE,4,2019,19-55998
Theft from Motor Vehicle,6400 140TH ST,4,2019,19-57448
Theft from Motor Vehicle,12700 80TH AVE,4,2019,19-57990
Theft from Motor Vehicle,12700 67TH AVE,5,2019,19-64551
Theft from Motor Vehicle,12400 73A AVE,5,2019,19-64824
Theft from Motor Vehicle,12000 88TH AVE,3,2019,19-64864
Theft from Motor Vehicle,8200 132A ST,5,2019,19-69626
Theft from Motor Vehicle,6500 131ST ST,4,2019,19-69719
Theft from Motor Vehicle,8600 141ST ST,5,2019,19-69884
Theft from Motor Vehicle,7800 120A ST,5,2019,19-73957
Theft from Motor Vehicle,7300 128TH ST,5,2019,19-75883
Theft from Motor Vehicle,15100 75TH AVE,5,2019,19-77391
Theft from Motor Vehicle,12300 78TH AVE,5,2019,19-77531
Theft from Motor Vehicle,13800 80B AVE,6,2019,19-80324
Theft from Motor Vehicle,12800 64TH AVE,6,2019,19-85914
Theft from Motor Vehicle,14600 64TH AVE,6,2019,19-86285
