INCIDENT_TYPE,HUNDRED_BLOCK,MONTH,YEAR,FILE_NUMBER
Fatal/Injury Collision,121ST ST / 72ND AVE,6,2020,20-90785
Fatal/Injury Collision,72ND AVE / 138TH ST,7,2020,20-99796
Fatal/Injury Collision,64TH AVE / 144TH ST,7,2020,20-103165
Fatal/Injury Collision,72ND AVE / 130TH ST,7,2020,20-104768
Fatal/Injury Collision,76TH AVE / 148TH ST,7,2020,20-105162
Fatal/Injury Collision,14900 69TH AVE,7,2020,20-105624
Fatal/Injury Collision,144TH ST / 70A AVE,7,2020,20-106326
Fatal/Injury Collision,140TH ST / 64TH AVE,7,2020,20-107041
Fatal/Injury Collision,72ND AVE / KING GEORGE BLVD,7,2020,20-107738
Fatal/Injury Collision,144TH ST / 77A AVE,7,2020,20-109093
Fatal/Injury Collision,64TH AVE / 124TH ST,7,2020,20-109317
Fatal/Injury Collision,7400 KING GEORGE BLVD,7,2020,20-109586
Fatal/Injury Collision,KING GEORGE BLVD / COLEBROOK RD,7,2020,20-109911
Fatal/Injury Collision,143RD ST / 84TH AVE,7,2020,20-110140
Fatal/Injury Collision,7400 132ND ST,7,2020,20-111138
Fatal/Injury Collision,152ND ST / 62ND AVE,7,2020,20-114405
Fatal/Injury Collision,77TH AVE / KING GEORGE BLVD,7,2020,20-116081
Fatal/Injury Collision,142ND ST / 75A AVE,7,2020,20-116298
Fatal/Injury Collision,132ND ST / 64TH AVE,7,2020,20-116366
Fatal/Injury Collision,84TH AVE / 144TH ST,7,2020,20-117340
Fatal/Injury Collision,152ND ST / 56TH AVE,7,2020,20-107651
Fatal/Injury Collision,152ND ST / 60TH AVE,7,2020,20-107672
Fatal/Injury Collision,68TH AVE / HELSTON CRES,7,2020,20-114716
Fatal/Injury Collision,132ND ST / 78TH AVE,7,2020,20-117304
Fatal/Injury Collision,128TH ST / 58TH AVE,7,2020,20-100878
Fatal/Injury Collision,64TH AVE / 152ND ST,7,2020,20-101983
Fatal/Injury Collision,PANORAMA DR / EDMUND DR,7,2020,20-102224
Fatal/Injury Collision,144TH ST / 72ND AVE,7,2020,20-103742
Fatal/Injury Collision,144TH ST / 78TH AVE,7,2020,20-105537
Fatal/Injury Collision,126TH ST / 67B AVE,7,2020,20-106713
Fatal/Injury Collision,58TH AVE / 132ND ST,7,2020,20-107211
Fatal/Injury Collision,89A AVE / 126TH ST,7,2020,20-107699
Fatal/Injury Collision,KING GEORGE BLVD / 72ND AVE,7,2020,20-107979
Fatal/Injury Collision,128TH ST / 76TH AVE,7,2020,20-109532
Fatal/Injury Collision,56TH AVE / 144TH ST,7,2020,20-109940
Fatal/Injury Collision,124TH ST / 66TH AVE,7,2020,20-110591
Fatal/Injury Collision,88TH AVE / 140TH ST,7,2020,20-111935
Fatal/Injury Collision,144TH ST / 60TH AVE,7,2020,20-112650
Fatal/Injury Collision,13700 88TH AVE,7,2020,20-113441
Fatal/Injury Collision,132ND ST / 76TH AVE,7,2020,20-113854
Fatal/Injury Collision,7800 120TH ST,7,2020,20-115431
Fatal/Injury Collision,132ND ST / 72ND AVE,7,2020,20-101303
Fatal/Injury Collision,6800 144TH ST,7,2020,20-107674
Fatal/Injury Collision,142ND ST / 64TH AVE,7,2020,20-114649
Fatal/Injury Collision,142ND ST / 75A AVE,7,2020,20-116298
Fatal/Injury Collision,7500 149TH ST,7,2020,20-105240
Fatal/Injury Collision,138TH ST / 62ND AVE,7,2020,20-109634
Fatal/Injury Collision,8000 KING GEORGE BLVD,6,2020,20-98013
Fatal/Injury Collision,80TH AVE / 120A ST,6,2020,20-98386
Fatal/Injury Collision,87TH AVE / 128TH ST,6,2020,20-99221
Fatal/Injury Collision,128TH ST / 68TH AVE,7,2020,20-100078
Fatal/Injury Collision,82ND AVE / 128TH ST,7,2020,20-100304
Fatal/Injury Collision,128TH ST / 80TH AVE,7,2020,20-100551
Fatal/Injury Collision,128TH ST / 58TH AVE,7,2020,20-100845
Fatal/Injury Collision,7400 138TH ST,7,2020,20-100923
Fatal/Injury Collision,77TH AVE / 140A ST,7,2020,20-102323
Fatal/Injury Collision,56TH AVE / 152ND ST,7,2020,20-102569
Fatal/Injury Collision,128TH ST / 58TH AVE,7,2020,20-103045
Fatal/Injury Collision,144TH ST / 57TH AVE,7,2020,20-103435
Fatal/Injury Collision,87TH AVE / 130TH ST,7,2020,20-103448
Fatal/Injury Collision,KING GEORGE BLVD / 76TH AVE,7,2020,20-103930
Fatal/Injury Collision,86TH AVE / 128TH ST,7,2020,20-104010
Fatal/Injury Collision,132ND ST / 76TH AVE,7,2020,20-104146
Fatal/Injury Collision,KING GEORGE BLVD / 68TH AVE,7,2020,20-104848
Fatal/Injury Collision,12700 76A AVE,7,2020,20-104876
Fatal/Injury Collision,131A ST / 62ND AVE,7,2020,20-104910
Fatal/Injury Collision,144TH ST / 60TH AVE,7,2020,20-106134
Fatal/Injury Collision,144TH ST / 70A AVE,7,2020,20-106319
Fatal/Injury Collision,8600 TULSY CRES E,7,2020,20-106830
Fatal/Injury Collision,7600 142ND ST,7,2020,20-107188
Fatal/Injury Collision,120A ST / 76A AVE,7,2020,20-107827
Fatal/Injury Collision,124TH ST / 82A AVE,7,2020,20-107842
Fatal/Injury Collision,128TH ST / 72ND AVE,7,2020,20-107982
Fatal/Injury Collision,14500 68TH AVE,7,2020,20-108380
Fatal/Injury Collision,80TH AVE / 128TH ST,7,2020,20-108788
Fatal/Injury Collision,72ND AVE / 144TH ST,7,2020,20-109345
Fatal/Injury Collision,130TH ST / 86TH AVE,7,2020,20-109564
Fatal/Injury Collision,7500 KING GEORGE BLVD,7,2020,20-110633
Fatal/Injury Collision,KING GEORGE BLVD / 76TH AVE,7,2020,20-110858
Fatal/Injury Collision,7700 132ND ST,7,2020,20-111056
Fatal/Injury Collision,12500 82ND AVE,7,2020,20-111860
Fatal/Injury Collision,56TH AVE / 144TH ST,7,2020,20-111869
Fatal/Injury Collision,74TH AVE / 144TH ST,7,2020,20-111973
Fatal/Injury Collision,7300 KING GEORGE BLVD,7,2020,20-112040
Fatal/Injury Collision,72ND AVE / 152ND ST,7,2020,20-112541
Fatal/Injury Collision,126TH ST / 88TH AVE,7,2020,20-112581
Fatal/Injury Collision,130TH ST / 72ND AVE,7,2020,20-113048
Fatal/Injury Collision,KING GEORGE BLVD / 80TH AVE,7,2020,20-113092
Fatal/Injury Collision,68TH AVE / 152ND ST,7,2020,20-113137
Fatal/Injury Collision,72ND AVE / KING GEORGE BLVD,7,2020,20-113670
Fatal/Injury Collision,152ND ST / 56TH AVE,7,2020,20-113750
Fatal/Injury Collision,64TH AVE / 132ND ST,7,2020,20-114321
Fatal/Injury Collision,14600 72ND AVE,7,2020,20-114633
Fatal/Injury Collision,13700 64A AVE,7,2020,20-114634
Fatal/Injury Collision,124TH ST / 72ND AVE,7,2020,20-114733
Fatal/Injury Collision,15100 56TH AVE,7,2020,20-114794
Fatal/Injury Collision,121A ST / 82ND AVE,7,2020,20-115039
Fatal/Injury Collision,66TH AVE / 121A ST,7,2020,20-115114
Fatal/Injury Collision,128TH ST / 80TH AVE,7,2020,20-115579
Fatal/Injury Collision,8800 126TH ST,7,2020,20-116019
Fatal/Injury Collision,80TH AVE / 144TH ST,7,2020,20-116411
Fatal/Injury Collision,60TH AVE / 152ND ST,7,2020,20-116612
Fatal/Injury Collision,148TH ST / 57TH AVE,7,2020,20-116620
Fatal/Injury Collision,15100 56TH AVE,7,2020,20-117150
Fatal/Injury Collision,132ND ST / 72ND AVE,7,2020,20-117456
Fatal/Injury Collision,72ND AVE / 126TH ST,7,2020,20-100506
Fatal/Injury Collision,5400 KING GEORGE BLVD,7,2020,20-101535
Fatal/Injury Collision,7400 KING GEORGE BLVD,7,2020,20-102888
Fatal/Injury Collision,12400 88TH AVE,7,2020,20-103830
Fatal/Injury Collision,144TH ST / 64TH AVE,7,2020,20-106109
Fatal/Injury Collision,8500 BLOCK 128TH ST,7,2020,20-108309
Fatal/Injury Collision,138TH ST / 64TH AVE,7,2020,20-108763
Fatal/Injury Collision,14700 64TH AVE,7,2020,20-110813
Fatal/Injury Collision,14300 HYLAND RD,7,2020,20-110869
Fatal/Injury Collision,140TH ST / 76TH AVE,5,2020,20-111317
Fatal/Injury Collision,64TH AVE / 144TH ST,7,2020,20-111412
Fatal/Injury Collision,76A AVE / 144TH ST FRTG,7,2020,20-113306
Fatal/Injury Collision,80TH AVE / 121A ST,7,2020,20-113651
Fatal/Injury Collision,14500 60A AVE,7,2020,20-113786
Fatal/Injury Collision,KING GEORGE BLVD / 88TH AVE,7,2020,20-113811
Fatal/Injury Collision,7400 KING GEORGE BLVD,7,2020,20-114315
Fatal/Injury Collision,144TH ST / 72ND AVE,7,2020,20-115798
Fatal/Injury Collision,56TH AVE / 152ND ST,7,2020,20-103081
Fatal/Injury Collision,72ND AVE / 128TH ST,7,2020,20-103229
Fatal/Injury Collision,64TH AVE / KING GEORGE BLVD,7,2020,20-103440
Fatal/Injury Collision,76TH AVE / 148TH ST,7,2020,20-114048
Fatal/Injury Collision,130TH ST / 68TH AVE,7,2020,20-115736
Fatal/Injury Collision,KING GEORGE BLVD / 64TH AVE,7,2020,20-116455
Fatal/Injury Collision,196TH ST / 60TH AVE,7,2020,20-100224
Fatal/Injury Collision,192ND ST / 76TH AVE,7,2020,20-102436
Fatal/Injury Collision,LANDMARK GT / LANGLEY BPS,7,2020,20-107225
Fatal/Injury Collision,172ND ST / 56TH AVE,7,2020,20-108170
Fatal/Injury Collision,19400 72ND AVE,7,2020,20-109458
Fatal/Injury Collision,180TH ST / GOLDEN EARS WAY,7,2020,20-113116
Fatal/Injury Collision,172ND ST / 60TH AVE,7,2020,20-114351
Fatal/Injury Collision,80TH AVE / 176TH ST,7,2020,20-115294
Fatal/Injury Collision,56TH AVE / 175TH ST,7,2020,20-102235
Fatal/Injury Collision,19000 88TH AVE,7,2020,20-103931
Fatal/Injury Collision,60TH AVE / 176TH ST,7,2020,20-110670
Fatal/Injury Collision,53RD AVE / 184TH ST,7,2020,20-111486
Fatal/Injury Collision,64TH AVE / 168TH ST,7,2020,20-116383
Fatal/Injury Collision,19200 GOLDEN EARS WAY,7,2020,20-108637
Fatal/Injury Collision,18700 56TH AVE,7,2020,20-111278
Fatal/Injury Collision,FRASER HWY / 188TH ST,7,2020,20-99720
Fatal/Injury Collision,7400 184TH ST,7,2020,20-101629
Fatal/Injury Collision,192ND ST / HARVIE RD,7,2020,20-107037
Fatal/Injury Collision,18700 56TH AVE,7,2020,20-111278
Fatal/Injury Collision,19400 62ND AVE,7,2020,20-111876
Fatal/Injury Collision,176TH ST / 80TH AVE,7,2020,20-114868
Fatal/Injury Collision,80TH AVE / 176TH ST,7,2020,20-115294
Fatal/Injury Collision,176A ST / 56TH AVE,7,2020,20-100107
Fatal/Injury Collision,6900 179A ST,7,2020,20-100314
Fatal/Injury Collision,189TH ST / 68TH AVE,7,2020,20-101012
Fatal/Injury Collision,180TH ST / 58TH AVE,7,2020,20-103191
Fatal/Injury Collision,56TH AVE / 176A ST,7,2020,20-104318
Fatal/Injury Collision,18800 65TH AVE,7,2020,20-104746
Fatal/Injury Collision,192ND ST / 88TH AVE,7,2020,20-104879
Fatal/Injury Collision,6500 176TH ST,7,2020,20-105775
Fatal/Injury Collision,10000 176TH ST,7,2020,20-800533
Fatal/Injury Collision,195TH ST / 72ND AVE,7,2020,20-107830
Fatal/Injury Collision,18800 98TH AVE,7,2020,20-108193
Fatal/Injury Collision,56TH AVE / 184TH ST,7,2020,20-108371
Fatal/Injury Collision,19200 GOLDEN EARS WAY,7,2020,20-108637
Fatal/Injury Collision,64TH AVE / 184TH ST,7,2020,20-108990
Fatal/Injury Collision,19200 72A AVE,7,2020,20-110700
Fatal/Injury Collision,176TH ST / 64TH AVE,7,2020,20-111341
Fatal/Injury Collision,56TH AVE / 175TH ST,7,2020,20-111888
Fatal/Injury Collision,64TH AVE / 188TH ST,7,2020,20-113141
Fatal/Injury Collision,176TH ST / 56TH AVE,7,2020,20-113166
Fatal/Injury Collision,192ND ST / 56TH AVE,7,2020,20-113468
Fatal/Injury Collision,176TH ST / 88TH AVE,7,2020,20-115980
Fatal/Injury Collision,88TH AVE / HARVIE RD,7,2020,20-116486
Fatal/Injury Collision,19200 70TH AVE,7,2020,20-100302
Fatal/Injury Collision,17500 56A AVE,7,2020,20-106623
Fatal/Injury Collision,18400 58A AVE,7,2020,20-115204
Fatal/Injury Collision,56TH AVE / 188TH ST,7,2020,20-115206
Fatal/Injury Collision,192ND ST / 96TH AVE,7,2020,20-115422
Fatal/Injury Collision,188TH ST / FRASER HWY,7,2020,20-100438
Fatal/Injury Collision,7600 184TH ST,7,2020,20-110724
Fatal/Injury Collision,190TH ST / 24TH AVE,7,2020,20-99712
Fatal/Injury Collision,HWY 99 / 16TH AVE OFRP,7,2020,20-101406
Fatal/Injury Collision,176TH ST / 32ND AVE,7,2020,20-101908
Fatal/Injury Collision,CROYDON DR / 154TH ST,7,2020,20-102482
Fatal/Injury Collision,176TH ST / 40TH AVE,7,2020,20-104273
Fatal/Injury Collision,KING GEORGE BLVD / 160TH ST,7,2020,20-110156
Fatal/Injury Collision,CRESCENT RD / ELGIN RD,7,2020,20-115241
Fatal/Injury Collision,24TH AVE / 156TH ST,7,2020,20-116657
Fatal/Injury Collision,170TH ST / 24TH AVE,7,2020,20-102919
Fatal/Injury Collision,3100 BLOCK 152ND ST,7,2020,20-116554
Fatal/Injury Collision,2500 124B ST,7,2020,20-99939
Fatal/Injury Collision,18500 24TH AVE,7,2020,20-100281
Fatal/Injury Collision,2300 KING GEORGE BLVD,7,2020,20-103041
Fatal/Injury Collision,26TH AVE / KING GEORGE BLVD,7,2020,20-105457
Fatal/Injury Collision,12700 BECKETT RD,7,2020,20-109041
Fatal/Injury Collision,192ND ST / 24TH AVE,7,2020,20-115823
Fatal/Injury Collision,152ND ST / 24TH AVE,7,2020,20-116615
Fatal/Injury Collision,CROYDON DR / 24TH AVE,7,2020,20-108258
Fatal/Injury Collision,18700 16TH AVE,7,2020,20-113398
Fatal/Injury Collision,17500 24TH AVE,7,2020,20-117184
Fatal/Injury Collision,40TH AVE / KING GEORGE BLVD,6,2020,20-98313
Fatal/Injury Collision,176TH ST / 24TH AVE,7,2020,20-99526
Fatal/Injury Collision,32ND AVE / CROYDON DR,7,2020,20-99591
Fatal/Injury Collision,32ND AVE / 189TH ST,7,2020,20-99726
Fatal/Injury Collision,2900 156TH ST,7,2020,20-100939
Fatal/Injury Collision,12300 BEECHER ST,7,2020,20-101880
Fatal/Injury Collision,2ND AVE / 175A ST,7,2020,20-102469
Fatal/Injury Collision,2500 BLOCK 160TH ST,7,2020,20-102531
Fatal/Injury Collision,28TH AVE / 162ND ST,7,2020,20-102540
Fatal/Injury Collision,8TH AVE / 176TH ST,7,2020,20-103807
Fatal/Injury Collision,154TH ST / 16A AVE,7,2020,20-105356
Fatal/Injury Collision,15100 24TH AVE,7,2020,20-105494
Fatal/Injury Collision,168TH ST / 32ND AVE,7,2020,20-107506
Fatal/Injury Collision,3100 KING GEORGE BLVD,7,2020,20-107622
Fatal/Injury Collision,EVERALL ST / 16TH AVE,7,2020,20-107706
Fatal/Injury Collision,16TH AVE / 170TH ST,7,2020,20-109354
Fatal/Injury Collision,8TH AVE / 8TH AVE ONRP,7,2020,20-110674
Fatal/Injury Collision,148TH ST / 32ND AVE DVRS,7,2020,20-111325
Fatal/Injury Collision,144TH ST / 20TH AVE,7,2020,20-111361
Fatal/Injury Collision,156TH ST / KING GEORGE BLVD,7,2020,20-111937
Fatal/Injury Collision,17TH AVE / 152ND ST,7,2020,20-111945
Fatal/Injury Collision,MORGAN CREEK WAY / CANTERBURY DR,7,2020,20-111974
Fatal/Injury Collision,2300 160TH ST,7,2020,20-112979
Fatal/Injury Collision,172ND ST / 16TH AVE,7,2020,20-113690
Fatal/Injury Collision,32ND AVE / KING GEORGE BLVD,7,2020,20-113783
Fatal/Injury Collision,CROYDON DR / 32ND AVE DVRS,7,2020,20-114255
Fatal/Injury Collision,26TH AVE / 160TH ST,7,2020,20-114448
Fatal/Injury Collision,32ND AVE / 168TH ST,5,2020,20-800280
Fatal/Injury Collision,20TH AVE / KING GEORGE BLVD,7,2020,20-105983
Fatal/Injury Collision,KING GEORGE BLVD / 152ND ST,7,2020,20-106133
Fatal/Injury Collision,156TH ST / KING GEORGE BLVD,7,2020,20-110767
Fatal/Injury Collision,1700 KING GEORGE BLVD,7,2020,20-113088
Fatal/Injury Collision,15300 28TH AVE,7,2020,20-113960
Fatal/Injury Collision,2800 GORDON AVE,7,2020,20-114230
Fatal/Injury Collision,17300 0A AVE,7,2020,20-114338
Fatal/Injury Collision,176TH ST / 16TH AVE,7,2020,20-113648
Break and Enter - Business,13300 108TH AVE,7,2020,20-118417
Break and Enter - Business,9800 KING GEORGE BLVD,8,2020,20-118952
Break and Enter - Business,10400 138TH ST,8,2020,20-118981
Break and Enter - Business,12300 MUSQUEAM DR,8,2020,20-119267
Break and Enter - Business,10600 KING GEORGE BLVD,8,2020,20-121062
Break and Enter - Business,13800 104TH AVE,8,2020,20-123339
Break and Enter - Business,13000 104TH AVE,8,2020,20-123927
Break and Enter - Business,12100 MUSQUEAM DR,8,2020,20-127367
Break and Enter - Business,13600 104TH AVE,8,2020,20-127584
Break and Enter - Business,10100 128TH ST,8,2020,20-127683
Break and Enter - Business,10100 132ND ST,8,2020,20-128774
Break and Enter - Business,10300 KING GEORGE BLVD,8,2020,20-131893
Break and Enter - Business,13400 KING GEORGE BLVD,8,2020,20-132028
Break and Enter - Business,12300 MUSQUEAM DR,8,2020,20-132042
Break and Enter - Business,13600 GROSVENOR RD,8,2020,20-133158
Break and Enter - Business,13400 105TH AVE,8,2020,20-133759
Break and Enter - Business,13400 107A AVE,8,2020,20-134699
Break and Enter - Business,12200 INDUSTRIAL RD,8,2020,20-136724
Break and Enter - Residence,10500 CITY PKWY,7,2020,20-116799
Break and Enter - Residence,10500 WHALLEY BLVD,8,2020,20-117738
Break and Enter - Residence,13000 112A AVE,8,2020,20-118560
Break and Enter - Residence,10000 133RD ST,8,2020,20-118841
Break and Enter - Residence,9600 134TH ST,8,2020,20-119307
Break and Enter - Residence,13400 90TH AVE,8,2020,20-119422
Break and Enter - Residence,13200 OLD YALE RD,7,2020,20-119680
Break and Enter - Residence,13900 94TH AVE,8,2020,20-120322
Break and Enter - Residence,10000 WHALLEY BLVD,8,2020,20-120445
Break and Enter - Residence,9100 135A ST,8,2020,20-120535
Break and Enter - Residence,13800 LAUREL DR,8,2020,20-120938
Break and Enter - Residence,12700 92ND AVE,8,2020,20-121720
Break and Enter - Residence,13400 91ST AVE,8,2020,20-122544
Break and Enter - Residence,12600 97TH AVE,8,2020,20-122808
Break and Enter - Residence,9500 140TH ST,8,2020,20-122996
Break and Enter - Residence,10200 133A ST,8,2020,20-123477
Break and Enter - Residence,8900 135A ST,8,2020,20-124676
Break and Enter - Residence,11000 131A ST,8,2020,20-125725
Break and Enter - Residence,12100 100TH AVE,8,2020,20-126417
Break and Enter - Residence,11000 130TH ST,8,2020,20-128916
Break and Enter - Residence,11400 MILLAR RD,8,2020,20-129411
Break and Enter - Residence,10800 132A ST,8,2020,20-130325
Break and Enter - Residence,9000 KING GEORGE BLVD,8,2020,20-130893
Break and Enter - Residence,12700 102ND AVE,8,2020,20-131841
Break and Enter - Residence,13400 107A AVE,6,2020,20-136172
Break and Enter - Business,15900 84TH AVE,8,2020,20-121764
Break and Enter - Business,15200 GUILDFORD DR,8,2020,20-122884
Break and Enter - Business,8100 156TH ST,8,2020,20-128867
Break and Enter - Business,8400 162ND ST,8,2020,20-133361
Break and Enter - Business,15900 FRASER HWY,8,2020,20-134307
Break and Enter - Residence,14500 85A AVE,8,2020,20-118452
Break and Enter - Residence,15500 78A AVE,8,2020,20-120287
Break and Enter - Residence,10000 150TH ST,8,2020,20-120337
Break and Enter - Residence,8500 151A ST,8,2020,20-120743
Break and Enter - Residence,8900 150A ST,8,2020,20-122004
Break and Enter - Residence,16400 109TH AVE,8,2020,20-124852
Break and Enter - Residence,15000 85A AVE,8,2020,20-124892
Break and Enter - Residence,15100 97B AVE,8,2020,20-125359
Break and Enter - Residence,15500 85A AVE,8,2020,20-126821
Break and Enter - Residence,15500 103A AVE,8,2020,20-126928
Break and Enter - Residence,14800 89TH AVE,8,2020,20-127770
Break and Enter - Residence,16200 110A AVE,8,2020,20-129469
Break and Enter - Residence,11300 162A ST,8,2020,20-129491
Break and Enter - Residence,15700 98TH AVE,8,2020,20-130099
Break and Enter - Residence,9400 156TH ST,8,2020,20-131975
Break and Enter - Residence,9400 156TH ST,8,2020,20-132572
Break and Enter - Residence,15500 112TH AVE,8,2020,20-132811
Break and Enter - Residence,15400 101A AVE,1,2020,20-133272
Break and Enter - Residence,9900 149TH ST,8,2020,20-133383
Break and Enter - Residence,15600 112TH AVE,8,2020,20-133886
Break and Enter - Residence,11200 159A ST,8,2020,20-135178
Break and Enter - Residence,16500 FRASER HWY,8,2020,20-121591
Break and Enter - Residence,14100 110A AVE,8,2020,20-132558
Break and Enter - Business,12500 88TH AVE,4,2020,20-119296
Break and Enter - Business,5500 148TH ST,8,2020,20-124532
Break and Enter - Business,8300 130TH ST,8,2020,20-126914
Break and Enter - Business,13600 81A AVE,8,2020,20-127372
Break and Enter - Business,13400 72ND AVE,8,2020,20-127433
Break and Enter - Business,13500 84TH AVE,8,2020,20-128673
Break and Enter - Business,13600 81A AVE,8,2020,20-129053
Break and Enter - Business,12000 86TH AVE,8,2020,20-129752
Break and Enter - Business,13200 COMBER WAY,8,2020,20-130924
Break and Enter - Business,8000 KING GEORGE BLVD,8,2020,20-134303
Break and Enter - Residence,14500 LOMBARD PL,8,2020,20-117967
Break and Enter - Residence,5300 SOUTHRIDGE PL,8,2020,20-118583
Break and Enter - Residence,12900 65TH AVE,8,2020,20-119321
Break and Enter - Residence,13400 COULTHARD RD,8,2020,20-125092
Break and Enter - Residence,13300 82B AVE,8,2020,20-125848
Break and Enter - Residence,8200 134TH ST,8,2020,20-125980
Break and Enter - Residence,7000 152ND ST,8,2020,20-127368
Break and Enter - Residence,6700 133RD ST,8,2020,20-127377
Break and Enter - Residence,12700 66TH AVE,8,2020,20-129685
Break and Enter - Residence,13300 72ND AVE,8,2020,20-130823
Break and Enter - Residence,14400 73A AVE,8,2020,20-132563
Break and Enter - Residence,12400 62ND AVE,8,2020,20-137913
Break and Enter - Residence,13700 63RD AVE,8,2020,20-132812
Break and Enter - Business,5700 LANDMARK WAY,8,2020,20-129621
Break and Enter - Business,5400 192ND ST,8,2020,20-130790
Break and Enter - Business,9600 192ND ST,8,2020,20-131056
Break and Enter - Business,9300 192ND ST,8,2020,20-131515
Break and Enter - Business,9600 192ND ST,8,2020,20-134896
Break and Enter - Business,6400 194TH ST,8,2020,20-138002
Break and Enter - Business,19400 54TH AVE,8,2020,20-134761
Break and Enter - Residence,19500 64TH AVE,8,2020,20-119230
Break and Enter - Residence,5500 184TH ST,8,2020,20-119546
Break and Enter - Residence,19200 87TH AVE,8,2020,20-121168
Break and Enter - Residence,8600 187TH ST,8,2020,20-123723
Break and Enter - Residence,9800 182A ST,8,2020,20-129179
Break and Enter - Residence,17200 59TH AVE,8,2020,20-129265
Break and Enter - Residence,6400 ROSEBURY LANE,8,2020,20-130407
Break and Enter - Residence,6400 187TH ST,8,2020,20-131003
Break and Enter - Residence,18700 62A AVE,8,2020,20-132013
Break and Enter - Residence,7300 194TH ST,8,2020,20-132213
Break and Enter - Residence,7300 193RD ST,8,2020,20-134547
Break and Enter - Business,1900 183A ST,8,2020,20-118763
Break and Enter - Business,3800 191ST ST,7,2020,20-119285
Break and Enter - Business,2500 KING GEORGE BLVD,8,2020,20-121685
